criterion_variant,set,epoch_tt2000,epoch_utc,source_file,record_index,qualifying_peak_count,max_effective_fwhm_us,saturated_peak_count,tof_mid_replacement_count
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828413360042248320,2026-04-02T14:48:10.858248320,imap_idex_l1b_sci-10days_20260331_v016.cdf,99,1,0.0370808678500981,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828414682003636096,2026-04-02T15:10:12.819636096,imap_idex_l1b_sci-10days_20260331_v016.cdf,101,1,0.0201554200275426,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828414741715804160,2026-04-02T15:11:12.531804160,imap_idex_l1b_sci-10days_20260331_v016.cdf,102,1,0.0379540598290598,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828415515561169792,2026-04-02T15:24:06.377169792,imap_idex_l1b_sci-10days_20260331_v016.cdf,104,1,0.0301479289940828,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828416532685483136,2026-04-02T15:41:03.501483136,imap_idex_l1b_sci-10days_20260331_v016.cdf,105,1,0.0292045454545453,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828416601515083136,2026-04-02T15:42:12.331083136,imap_idex_l1b_sci-10days_20260331_v016.cdf,106,1,0.0361177884615389,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828416785460542848,2026-04-02T15:45:16.276542848,imap_idex_l1b_sci-10days_20260331_v016.cdf,107,1,0.0260256410256416,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828417462773052544,2026-04-02T15:56:33.589052544,imap_idex_l1b_sci-10days_20260331_v016.cdf,108,1,0.0372086247086248,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828417767683286912,2026-04-02T16:01:38.499286912,imap_idex_l1b_sci-10days_20260331_v016.cdf,109,1,0.0265024038461532,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828419010176663936,2026-04-02T16:22:20.992663936,imap_idex_l1b_sci-10days_20260331_v016.cdf,111,1,0.0257149901380671,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828419380858440832,2026-04-02T16:28:31.674440832,imap_idex_l1b_sci-10days_20260331_v016.cdf,112,1,0.0393205128205127,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828419544279498496,2026-04-02T16:31:15.095498496,imap_idex_l1b_sci-10days_20260331_v016.cdf,113,1,0.0342105263157885,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828420945180317440,2026-04-02T16:54:35.996317440,imap_idex_l1b_sci-10days_20260331_v016.cdf,116,1,0.0392628205128202,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828423146548498816,2026-04-02T17:31:17.364498816,imap_idex_l1b_sci-10days_20260331_v016.cdf,119,1,0.0391377852916311,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828424374624808576,2026-04-02T17:51:45.440808576,imap_idex_l1b_sci-10days_20260331_v016.cdf,120,1,0.0250549450549457,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828425467257736320,2026-04-02T18:09:58.073736320,imap_idex_l1b_sci-10days_20260331_v016.cdf,121,1,0.0327935222672068,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828426031339764736,2026-04-02T18:19:22.155764736,imap_idex_l1b_sci-10days_20260331_v016.cdf,122,1,0.029302413273001,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828426166972906368,2026-04-02T18:21:37.788906368,imap_idex_l1b_sci-10days_20260331_v016.cdf,123,1,0.0350743006993003,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828426380938599936,2026-04-02T18:25:11.754599936,imap_idex_l1b_sci-10days_20260331_v016.cdf,124,1,0.0395147928994081,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828426981762396288,2026-04-02T18:35:12.578396288,imap_idex_l1b_sci-10days_20260331_v016.cdf,125,1,0.0371433002481392,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828427124954051456,2026-04-02T18:37:35.770051456,imap_idex_l1b_sci-10days_20260331_v016.cdf,126,1,0.0400349650349645,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828428357099397504,2026-04-02T18:58:07.915397504,imap_idex_l1b_sci-10days_20260331_v016.cdf,127,1,0.0417378917378908,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828430519325553024,2026-04-02T19:34:10.141553024,imap_idex_l1b_sci-10days_20260331_v016.cdf,130,1,0.0285337211807801,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828431101890645376,2026-04-02T19:43:52.706645376,imap_idex_l1b_sci-10days_20260331_v016.cdf,131,1,0.0351681057038198,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828432516168672640,2026-04-02T20:07:26.984672640,imap_idex_l1b_sci-10days_20260331_v016.cdf,135,1,0.0412644036125815,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828433707311074560,2026-04-02T20:27:18.127074560,imap_idex_l1b_sci-10days_20260331_v016.cdf,137,1,0.0435096153846162,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828435644097146624,2026-04-02T20:59:34.913146624,imap_idex_l1b_sci-10days_20260331_v016.cdf,140,1,0.0243387426526961,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828435882330878976,2026-04-02T21:03:33.146878976,imap_idex_l1b_sci-10days_20260331_v016.cdf,141,1,0.0286191239316233,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828437362715908736,2026-04-02T21:28:13.531908736,imap_idex_l1b_sci-10days_20260331_v016.cdf,142,1,0.0213937960773399,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828437401912894592,2026-04-02T21:28:52.728894592,imap_idex_l1b_sci-10days_20260331_v016.cdf,143,1,0.0240767771128304,0,0
