source_file,record_index,epoch_tt2000,epoch_utc,quicklook_classification,selection_source,l2a_source_file,l2a_record_index,l2a_target_low_impact_charge,l2a_target_high_impact_charge,l2a_ion_grid_impact_charge,l2a_target_low_chi_squared,l2a_target_high_chi_squared,l2a_ion_grid_chi_squared,l2a_target_low_reduced_chi_squared,l2a_target_high_reduced_chi_squared,l2a_ion_grid_reduced_chi_squared,l2a_tof_snr,seconds_since_previous_pulser,test_id,injection_index,test_start_utc,l2a_inferred_injection_level,pulser_like_l2a_charge,injection_level,injection_level_source,injection_repeat_index,test_event_count
imap_idex_l1b_sci-10days_20260520_v016.cdf,9,832680211472543872,2026-05-22T00:02:22.288543872,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260520_v016.cdf,9,739.2980358003442,369.4827640247226,1.4402103784232612,42014.64566676113,195485.6414594181,0.015025592562667212,82.86912360307915,385.5732573164065,2.963627724391955e-05,,7.999953024,25,5,2026-05-22 00:01:50.288751,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,1,833371378625131264,2026-05-30T00:01:49.441131264,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,1,79.13459176689867,81.09141733339732,0.2844017221462314,44305.18048167466,95.89044371670758,0.001387454502276781,87.38694375083759,0.18913302508226348,2.736596651433493e-06,,691167.152587392,26,1,2026-05-30 00:01:49.441131,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,2,833371386625084288,2026-05-30T00:01:57.441084288,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,2,154.52404071006094,162.2789132890186,0.5760533387726822,44921.30250693926,227.21468926956948,0.004335989301432382,88.60217456989992,0.44815520565990036,8.552247142864659e-06,,7.999953024,26,2,2026-05-30 00:01:49.441131,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,3,833371394625017472,2026-05-30T00:02:05.441017472,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,3,233.07690880510927,243.85802266113603,0.8662628274580159,39122.12249775641,362.77137680576215,0.008084076565277277,77.1639496997168,0.7155253980389786,1.5944924191868398e-05,,7.999933184,26,3,2026-05-30 00:01:49.441131,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,4,833371402624970496,2026-05-30T00:02:13.440970496,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,4,310.74017707247185,323.7490047438073,1.1537591746149873,44377.11601722106,529.6021855539423,0.011817624888827493,87.52882843633346,1.0445802476409118,2.3308924830034502e-05,,7.999953024,26,4,2026-05-30 00:01:49.441131,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,5,833371410624903680,2026-05-30T00:02:21.440903680,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,5,736.9755627662707,369.4000950896936,1.4404552236023367,41016.63962868296,195198.9134978029,0.014885667683137599,80.9006698790591,385.0077189305777,2.936029128823984e-05,,7.999933184,26,5,2026-05-30 00:01:49.441131,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,38,834062577799303680,2026-06-07T00:01:48.615303680,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,38,76.41111959859336,81.12427677576107,0.284560629324633,41664.96102481529,89.69410301577231,0.0014203076752583406,82.1794103053556,0.17691144579047793,2.8013958091880484e-06,,691167.1744,27,1,2026-06-07 00:01:48.615303,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,39,834062585799236736,2026-06-07T00:01:56.615236736,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,39,154.74530587197296,162.21764613824348,0.5758969008378619,40678.90511522233,216.69362322748586,0.004427140378849516,80.23452685448191,0.42740359610943957,8.73203230542311e-06,,7.999933056,27,2,2026-06-07 00:01:48.615303,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,40,834062593799189888,2026-06-07T00:02:04.615189888,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,40,232.31843483482953,243.82867402269198,0.8662453728434001,48323.392949669986,333.7669427075997,0.007881181494737708,95.31241212952659,0.6583174412378692,1.5544736676011258e-05,,7.999953152,27,3,2026-06-07 00:01:48.615303,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,41,834062601799123072,2026-06-07T00:02:12.615123072,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,41,314.4287524442916,323.83156590848404,1.1535224481975976,44085.55140686195,513.2380701709662,0.011311823127607975,86.9537503093924,1.0123038859387894,2.2311288220134073e-05,,7.999933184,27,4,2026-06-07 00:01:48.615303,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260530_v022.cdf,42,834062609799076096,2026-06-07T00:02:20.615076096,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260530_v021.cdf,42,737.6205687982547,369.4786027531691,1.4399987870583133,46068.79163294616,195618.76246014252,0.015235603994435796,90.86546673164924,385.83582339278604,3.0050500975218532e-05,,7.999953024,27,5,2026-06-07 00:01:48.615303,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260609_v011.cdf,17,834753776947396224,2026-06-15T00:01:47.763396224,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260609_v011.cdf,17,78.06039921282718,81.14961435409913,0.2845322147996998,40854.094435658335,89.4709972732343,0.0014421032679894947,80.58006792043064,0.17647139501624123,2.8443851439635002e-06,,691167.148320128,28,1,2026-06-15 00:01:47.763396,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260609_v011.cdf,18,834753784947329536,2026-06-15T00:01:55.763329536,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260609_v011.cdf,18,156.04944218433593,162.2423322879245,0.5758918114530646,46308.16648939172,216.72145218891484,0.0043601197482638545,91.3376064879521,0.42745848557971367,8.599841712551982e-06,,7.999933312,28,2,2026-06-15 00:01:47.763396,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260609_v011.cdf,19,834753792947282688,2026-06-15T00:02:03.763282688,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260609_v011.cdf,19,231.2234242261875,243.80954579635113,0.8660996705131977,43699.60528806114,336.0054124498762,0.007974592044261581,86.19251536106734,0.662732568934667,1.5728978391048486e-05,,7.999953152,28,3,2026-06-15 00:01:47.763396,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260609_v011.cdf,20,834753800947215744,2026-06-15T00:02:11.763215744,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260609_v011.cdf,20,310.7525610215853,323.8055035912234,1.1534662319129676,43042.81757860043,497.05784118904387,0.011734444768410795,84.89707609191406,0.9803902193077788,2.3144861476155413e-05,,7.999933056,28,4,2026-06-15 00:01:47.763396,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260609_v011.cdf,21,834753808947168896,2026-06-15T00:02:19.763168896,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260609_v011.cdf,21,740.4497902476796,369.54303212017135,1.440308425527492,46743.30615992966,195800.5602271069,0.015081570126160812,92.19587013792832,386.19439887003335,2.9746686639370436e-05,,7.999953152,28,5,2026-06-15 00:01:47.763396,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260619_v015.cdf,7,835444977088795776,2026-06-23T00:01:47.904795776,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260619_v015.cdf,7,78.39601154529737,81.17408751590494,0.2843254231636205,38344.056706460324,93.7536588905638,0.0013048077167616583,75.6293031685608,0.18491845935022447,2.5735852401610617e-06,,691168.14162688,29,1,2026-06-23 00:01:47.904795,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260619_v015.cdf,8,835444985088728960,2026-06-23T00:01:55.904728960,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260619_v015.cdf,8,155.07768170371855,162.18359710406077,0.5758859130514288,43632.03100893506,218.35652047483183,0.004237506942733072,86.05923275924076,0.4306834723369464,8.358001859434068e-06,,7.999933184,29,2,2026-06-23 00:01:47.904795,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260619_v015.cdf,9,835444993088682112,2026-06-23T00:02:03.904682112,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260619_v015.cdf,9,229.72907761316674,243.7592634239901,0.866156456856402,40563.445696396404,331.2857163702027,0.008212722522089086,80.0067962453578,0.6534235036887627,1.6198663751655e-05,,7.999953152,29,3,2026-06-23 00:01:47.904795,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260619_v015.cdf,10,835445001088615296,2026-06-23T00:02:11.904615296,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260619_v015.cdf,10,311.9196313498287,323.7796282732146,1.1535580807575563,46037.05134218684,512.801479871384,0.011749445015158785,90.80286260786359,1.0114427610875425,2.3174447761654406e-05,,7.999933184,29,4,2026-06-23 00:01:47.904795,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260619_v015.cdf,11,835445009088568448,2026-06-23T00:02:19.904568448,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260619_v015.cdf,11,737.7251278450603,369.6606142875905,1.4401273847835219,44336.236824457665,195988.7323506303,0.015330231162316056,87.44819886480802,386.56554704266335,3.0237142331984332e-05,,7.999953152,29,5,2026-06-23 00:01:47.904795,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260629_v011.cdf,3,836136176247064448,2026-07-01T00:01:47.063064448,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260629_v011.cdf,3,79.34858990016437,81.1131096901691,0.2842804797980343,39019.349409550574,92.83940363312348,0.001465626902809827,76.96124143895577,0.18311519454264988,2.8907828457787513e-06,,691167.158496,30,1,2026-07-01 00:01:47.063064,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260629_v011.cdf,4,836136184246997760,2026-07-01T00:01:55.062997760,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260629_v011.cdf,4,156.33147241170082,162.22661493580284,0.5759908310757732,43770.40175049301,222.52641063230357,0.004287399706324096,86.3321533540296,0.4389081077560228,8.456409677167842e-06,,7.999933312,30,2,2026-07-01 00:01:47.063064,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260629_v011.cdf,5,836136192246950784,2026-07-01T00:02:03.062950784,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260629_v011.cdf,5,234.38149409383186,243.7428042642117,0.8661133144586219,44424.26285706734,349.25705029566257,0.008156406568393004,87.62182023090205,0.6888699216876973,1.6087586919907305e-05,,7.999953024,30,3,2026-07-01 00:01:47.063064,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260629_v011.cdf,6,836136200246883968,2026-07-01T00:02:11.062883968,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260629_v011.cdf,6,308.4204725965137,323.8105299465027,1.1536072332247704,43517.05046138099,558.5082843763122,0.011652990216429767,85.8324466693905,1.1015942492629431,2.298420161031512e-05,,7.999933184,30,4,2026-07-01 00:01:47.063064,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260629_v011.cdf,7,836136208246817152,2026-07-01T00:02:19.062817152,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260629_v011.cdf,7,736.519234487394,369.49868019134624,1.4401244996619644,37298.36481040604,195412.51775185257,0.015136313565621153,73.5667944978423,385.42902909635615,2.9854661865130478e-05,,7.999933184,30,5,2026-07-01 00:01:47.063064,5.0,True,5,l2a_ion_grid_charge,1,5
