source_file,record_index,epoch_tt2000,epoch_utc,test_id,test_start_utc,injection_index,injection_level,l2a_inferred_injection_level,pulser_like_l2a_charge,injection_level_source,injection_repeat_index,test_event_count,quicklook_classification,selection_source,l2a_source_file,l2a_record_index,l2a_target_low_impact_charge,l2a_target_high_impact_charge,l2a_ion_grid_impact_charge,l2a_target_low_chi_squared,l2a_target_high_chi_squared,l2a_ion_grid_chi_squared,l2a_target_low_reduced_chi_squared,l2a_target_high_reduced_chi_squared,l2a_ion_grid_reduced_chi_squared,channel,waveform_variable,fit_variable,fit_residual_rms,fit_residual_robust_sigma,fit_residual_median,fit_residual_max_abs,fit_residual_sample_count
imap_idex_l1b_sci-10days_20260130_v003.cdf,4,823003411866632320,2026-01-30T00:02:22.682632320,11,2026-01-30 00:01:58.682793,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,4,309.5118943282032,323.77786430450857,1.1532812149774623,41799.022231600495,502.5926224321223,0.011179821759740994,82.44383083155915,0.9913069475978744,2.2050930492585788e-05,Target H,Target_High,target_high_fit_results,0.9907705161578734,0.24166380000001617,0.03900112239313103,8.028688061214893,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,4,823003411866632320,2026-01-30T00:02:22.682632320,11,2026-01-30 00:01:58.682793,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,4,309.5118943282032,323.77786430450857,1.1532812149774623,41799.022231600495,502.5926224321223,0.011179821759740994,82.44383083155915,0.9913069475978744,2.2050930492585788e-05,Target L,Target_Low,target_low_fit_results,9.035414506047562,5.995509032909648,2.7408819626507466,28.8591180373478,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,4,823003411866632320,2026-01-30T00:02:22.682632320,11,2026-01-30 00:01:58.682793,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,4,309.5118943282032,323.77786430450857,1.1532812149774623,41799.022231600495,502.5926224321223,0.011179821759740994,82.44383083155915,0.9913069475978744,2.2050930492585788e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0046728566610259,0.0011060196000002008,-0.0002855173301592462,0.01588514528840612,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,5,823003419866585088,2026-01-30T00:02:30.682585088,11,2026-01-30 00:01:58.682793,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,5,735.0099497797019,369.18235968606564,1.440054797762758,39623.37043542958,193316.05054384447,0.014818530849420667,78.15260440913131,381.2939852935788,2.922787149787114e-05,Target H,Target_High,target_high_fit_results,19.431171123183653,0.49839163146082754,0.12828813756391355,55.57223212746135,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,5,823003419866585088,2026-01-30T00:02:30.682585088,11,2026-01-30 00:01:58.682793,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,5,735.0099497797019,369.18235968606564,1.440054797762758,39623.37043542958,193316.05054384447,0.014818530849420667,78.15260440913131,381.2939852935788,2.922787149787114e-05,Target L,Target_Low,target_low_fit_results,8.797124267719445,5.620424193352087,2.6829623411249486,28.917037658873596,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,5,823003419866585088,2026-01-30T00:02:30.682585088,11,2026-01-30 00:01:58.682793,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,5,735.0099497797019,369.18235968606564,1.440054797762758,39623.37043542958,193316.05054384447,0.014818530849420667,78.15260440913131,381.2939852935788,2.922787149787114e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.005379818125668817,0.0011060196000002008,-0.00040493579607181474,0.018620368136954113,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,18,823694586490063232,2026-02-07T00:01:57.306063232,12,2026-02-07 00:01:57.306063,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,18,76.91988197903993,81.02693098291724,0.28412971287077493,43012.01537059543,90.29734625711592,0.0013363639044487714,84.83632222997126,0.1781012746688677,2.6358262415163145e-06,Target H,Target_High,target_high_fit_results,0.4199547647169032,0.24166380000001617,0.12298404145559516,1.374391580389215,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,18,823694586490063232,2026-02-07T00:01:57.306063232,12,2026-02-07 00:01:57.306063,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,18,76.91988197903993,81.02693098291724,0.28412971287077493,43012.01537059543,90.29734625711592,0.0013363639044487714,84.83632222997126,0.1781012746688677,2.6358262415163145e-06,Target L,Target_Low,target_low_fit_results,9.165579224505901,6.746069569457662,3.5177488186200208,32.102786254210514,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,18,823694586490063232,2026-02-07T00:01:57.306063232,12,2026-02-07 00:01:57.306063,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,18,76.91988197903993,81.02693098291724,0.28412971287077493,43012.01537059543,90.29734625711592,0.0013363639044487714,84.83632222997126,0.1781012746688677,2.6358262415163145e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0016155759811523898,0.0005791377938969128,-0.0002124005287449382,0.005235613025415642,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,19,823694594490016128,2026-02-07T00:02:05.306016128,12,2026-02-07 00:01:57.306063,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,19,153.7950057200178,162.1846801381065,0.5758433393615735,43021.14111812416,203.39602568166998,0.004205851662161192,84.85432173200032,0.40117559306049305,8.295565408601956e-06,Target H,Target_High,target_high_fit_results,0.6302839539917795,0.24166380000001617,0.11451953147093263,2.2749970565794797,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,19,823694594490016128,2026-02-07T00:02:05.306016128,12,2026-02-07 00:01:57.306063,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,19,153.7950057200178,162.1846801381065,0.5758433393615735,43021.14111812416,203.39602568166998,0.004205851662161192,84.85432173200032,0.40117559306049305,8.295565408601956e-06,Target L,Target_Low,target_low_fit_results,9.166551491500838,7.636919865176257,3.102350315111835,29.403199566328112,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,19,823694594490016128,2026-02-07T00:02:05.306016128,12,2026-02-07 00:01:57.306063,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,19,153.7950057200178,162.1846801381065,0.5758433393615735,43021.14111812416,203.39602568166998,0.004205851662161192,84.85432173200032,0.40117559306049305,8.295565408601956e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0028661043295139447,0.001239492098122041,-0.0003085435633521927,0.010239398480578643,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,20,823694602489949056,2026-02-07T00:02:13.305949056,12,2026-02-07 00:01:57.306063,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,20,231.02467757086197,243.68101801587812,0.8659125375533527,45572.84037306867,316.83961946456094,0.007662536776854093,89.88725911847864,0.6249302159064318,1.5113484766970598e-05,Target H,Target_High,target_high_fit_results,0.7866558216696299,0.24166380000001617,0.149986724603707,2.7920829218062977,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,20,823694602489949056,2026-02-07T00:02:13.305949056,12,2026-02-07 00:01:57.306063,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,20,231.02467757086197,243.68101801587812,0.8659125375533527,45572.84037306867,316.83961946456094,0.007662536776854093,89.88725911847864,0.6249302159064318,1.5113484766970598e-05,Target L,Target_Low,target_low_fit_results,9.434482171992787,8.709380852061125,4.228983610737487,27.788886867107067,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,20,823694602489949056,2026-02-07T00:02:13.305949056,12,2026-02-07 00:01:57.306063,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,20,231.02467757086197,243.68101801587812,0.8659125375533527,45572.84037306867,316.83961946456094,0.007662536776854093,89.88725911847864,0.6249302159064318,1.5113484766970598e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.003868577534739759,0.0011060196000002008,-0.00021525382401321735,0.013567413210921586,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,21,823694610489902080,2026-02-07T00:02:21.305902080,12,2026-02-07 00:01:57.306063,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,21,312.0839065300934,323.76719463383375,1.1534711329215255,41878.53879425325,493.5251001715582,0.0112681840551243,82.60066823324112,0.973422288306821,2.2225215098864496e-05,Target H,Target_High,target_high_fit_results,0.9817923463098369,0.24166380000001617,0.1242339546898279,7.930418341010181,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,21,823694610489902080,2026-02-07T00:02:21.305902080,12,2026-02-07 00:01:57.306063,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,21,312.0839065300934,323.76719463383375,1.1534711329215255,41878.53879425325,493.5251001715582,0.0112681840551243,82.60066823324112,0.973422288306821,2.2225215098864496e-05,Target L,Target_Low,target_low_fit_results,9.044004703809362,8.099510131641967,3.939314091941924,26.55385745442254,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,21,823694610489902080,2026-02-07T00:02:21.305902080,12,2026-02-07 00:01:57.306063,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,21,312.0839065300934,323.76719463383375,1.1534711329215255,41878.53879425325,493.5251001715582,0.0112681840551243,82.60066823324112,0.973422288306821,2.2225215098864496e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.004691286815220814,0.0011060196000002008,-0.00025925435403784114,0.016465476247705446,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,22,823694618489854976,2026-02-07T00:02:29.305854976,12,2026-02-07 00:01:57.306063,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,22,739.2905070846646,369.2156236031723,1.4402588547271435,41685.287196360776,193759.79792763552,0.014838434713193715,82.21950137349265,382.16922668172685,2.9267129611821922e-05,Target H,Target_High,target_high_fit_results,19.453459983442873,0.489539606773087,0.09867836329806323,55.54725775781128,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,22,823694618489854976,2026-02-07T00:02:29.305854976,12,2026-02-07 00:01:57.306063,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,22,739.2905070846646,369.2156236031723,1.4402588547271435,41685.287196360776,193759.79792763552,0.014838434713193715,82.21950137349265,382.16922668172685,2.9267129611821922e-05,Target L,Target_Low,target_low_fit_results,9.02311346240266,7.883786162071521,2.9317563170225185,26.256874084429,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,22,823694618489854976,2026-02-07T00:02:29.305854976,12,2026-02-07 00:01:57.306063,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260130_v003.cdf,22,739.2905070846646,369.2156236031723,1.4402588547271435,41685.287196360776,193759.79792763552,0.014838434713193715,82.21950137349265,382.16922668172685,2.9267129611821922e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.005383429928884231,0.0011060196000002008,-0.0002941648753886916,0.018645100767781697,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,6,824385786186557184,2026-02-15T00:01:57.002557184,13,2026-02-15 00:01:57.002557,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,6,79.72827930366475,81.15875165897756,0.2842984579565888,43168.176054328345,91.98891551547332,0.0013954005600088227,85.14433146810325,0.18143770318633792,2.7522693491298277e-06,Target H,Target_High,target_high_fit_results,0.42387008695608475,0.24166380000001617,0.04196637832421857,1.3525737965107965,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,6,824385786186557184,2026-02-15T00:01:57.002557184,13,2026-02-15 00:01:57.002557,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,6,79.72827930366475,81.15875165897756,0.2842984579565888,43168.176054328345,91.98891551547332,0.0013954005600088227,85.14433146810325,0.18143770318633792,2.7522693491298277e-06,Target L,Target_Low,target_low_fit_results,9.182202560176401,8.213490227095386,2.4178908905578282,23.120095565969677,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,6,824385786186557184,2026-02-15T00:01:57.002557184,13,2026-02-15 00:01:57.002557,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,6,79.72827930366475,81.15875165897756,0.2842984579565888,43168.176054328345,91.98891551547332,0.0013954005600088227,85.14433146810325,0.18143770318633792,2.7522693491298277e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0016508760458517871,0.0011060196000002008,1.6074531798082603e-05,0.006087561286954202,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,7,824385794186510080,2026-02-15T00:02:05.002510080,13,2026-02-15 00:01:57.002557,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,7,152.19978040621572,162.15576439253607,0.5757543760627144,44151.65558004644,205.40287392673943,0.004211117759628742,87.0841332939772,0.4051338736227602,8.305952188616848e-06,Target H,Target_High,target_high_fit_results,0.6333857340816598,0.24166380000001617,0.03183407894960055,2.2143177823180054,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,7,824385794186510080,2026-02-15T00:02:05.002510080,13,2026-02-15 00:01:57.002557,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,7,152.19978040621572,162.15576439253607,0.5757543760627144,44151.65558004644,205.40287392673943,0.004211117759628742,87.0841332939772,0.4051338736227602,8.305952188616848e-06,Target L,Target_Low,target_low_fit_results,9.286210330634246,7.483241832818163,3.1765464688214706,33.207544059823704,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,7,824385794186510080,2026-02-15T00:02:05.002510080,13,2026-02-15 00:01:57.002557,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,7,152.19978040621572,162.15576439253607,0.5757543760627144,44151.65558004644,205.40287392673943,0.004211117759628742,87.0841332939772,0.4051338736227602,8.305952188616848e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.00286789807599135,0.0011060196000002008,-3.5719999580852146e-05,0.009533867088427295,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,8,824385802186462976,2026-02-15T00:02:13.002462976,13,2026-02-15 00:01:57.002557,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,8,234.21481204688826,243.69398167264222,0.8660757746767453,39386.21460496846,343.2834416613791,0.007828821250734867,77.68484142991807,0.6770876561368423,1.5441462033007628e-05,Target H,Target_High,target_high_fit_results,0.8188256664241058,0.24166380000001617,0.027418530919192108,2.936741020966224,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,8,824385802186462976,2026-02-15T00:02:13.002462976,13,2026-02-15 00:01:57.002557,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,8,234.21481204688826,243.69398167264222,0.8660757746767453,39386.21460496846,343.2834416613791,0.007828821250734867,77.68484142991807,0.6770876561368423,1.5441462033007628e-05,Target L,Target_Low,target_low_fit_results,8.770758256862916,7.848580802474716,1.523399314890412,28.441314089024672,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,8,824385802186462976,2026-02-15T00:02:13.002462976,13,2026-02-15 00:01:57.002557,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,8,234.21481204688826,243.69398167264222,0.8660757746767453,39386.21460496846,343.2834416613791,0.007828821250734867,77.68484142991807,0.6770876561368423,1.5441462033007628e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.003910328183841036,0.0011060196000002008,-0.0006274528370977528,0.01440500042274584,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,9,824385810186415872,2026-02-15T00:02:21.002415872,13,2026-02-15 00:01:57.002557,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,9,308.9076867670083,323.63801715784126,1.1534625078582492,40671.59682306509,517.9957582536008,0.011606933506168605,80.22011207705147,1.0216878861017766,2.2893359972719143e-05,Target H,Target_High,target_high_fit_results,1.00583819043575,0.24166380000001617,0.08041672767564023,8.422993796226137,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,9,824385810186415872,2026-02-15T00:02:21.002415872,13,2026-02-15 00:01:57.002557,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,9,308.9076867670083,323.63801715784126,1.1534625078582492,40671.59682306509,517.9957582536008,0.011606933506168605,80.22011207705147,1.0216878861017766,2.2893359972719143e-05,Target L,Target_Low,target_low_fit_results,8.912727559229499,7.956624274333252,2.2507887148385635,32.282786145980936,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,9,824385810186415872,2026-02-15T00:02:21.002415872,13,2026-02-15 00:01:57.002557,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,9,308.9076867670083,323.63801715784126,1.1534625078582492,40671.59682306509,517.9957582536008,0.011606933506168605,80.22011207705147,1.0216878861017766,2.2893359972719143e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.00476128050047837,0.0011060196000002008,-0.0001946762310436334,0.016999469091747654,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,10,824385818186368896,2026-02-15T00:02:29.002368896,13,2026-02-15 00:01:57.002557,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,10,730.6137202167556,369.27697138578077,1.4399682530373723,39929.985390927606,194279.70824461884,0.01491209498209629,78.75736763496569,383.1946908177886,2.9412416138256984e-05,Target H,Target_High,target_high_fit_results,19.47954196497626,0.48414912906446894,0.1606482113948573,55.545668813334146,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,10,824385818186368896,2026-02-15T00:02:29.002368896,13,2026-02-15 00:01:57.002557,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,10,730.6137202167556,369.27697138578077,1.4399682530373723,39929.985390927606,194279.70824461884,0.01491209498209629,78.75736763496569,383.1946908177886,2.9412416138256984e-05,Target L,Target_Low,target_low_fit_results,8.831095782328232,7.016239028404024,2.878205185137631,33.68004740677134,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,10,824385818186368896,2026-02-15T00:02:29.002368896,13,2026-02-15 00:01:57.002557,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,10,730.6137202167556,369.27697138578077,1.4399682530373723,39929.985390927606,194279.70824461884,0.01491209498209629,78.75736763496569,383.1946908177886,2.9412416138256984e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.005396775473549629,0.0011060196000002008,-0.0002640500402899537,0.019461866364587826,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,4,825076986061617792,2026-02-23T00:01:56.877617792,14,2026-02-23 00:01:56.877617,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,4,76.38413105134532,81.05812244427011,0.28426267051783727,47513.87977910792,88.56741733777744,0.0013692561726277846,93.71573920928584,0.17468918607056694,2.7007025101139736e-06,Target H,Target_High,target_high_fit_results,0.41591253526173816,0.24166380000001617,0.022153049286487203,1.408836836174089,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,4,825076986061617792,2026-02-23T00:01:56.877617792,14,2026-02-23 00:01:56.877617,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,4,76.38413105134532,81.05812244427011,0.28426267051783727,47513.87977910792,88.56741733777744,0.0013692561726277846,93.71573920928584,0.17468918607056694,2.7007025101139736e-06,Target L,Target_Low,target_low_fit_results,9.633304025284895,8.461935585969949,2.176616452023154,32.3066976940936,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,4,825076986061617792,2026-02-23T00:01:56.877617792,14,2026-02-23 00:01:56.877617,1,1,1.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,4,76.38413105134532,81.05812244427011,0.28426267051783727,47513.87977910792,88.56741733777744,0.0013692561726277846,93.71573920928584,0.17468918607056694,2.7007025101139736e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0016353374153866968,0.0011060196000002008,-0.00012848715894930862,0.005177680459784284,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,5,825076994061570816,2026-02-23T00:02:04.877570816,14,2026-02-23 00:01:56.877617,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,5,157.71769498103458,162.2085564061614,0.5757557867201207,41730.5217841021,221.57584948822057,0.004226639730871077,82.30872146765701,0.4370332337045771,8.336567516511e-06,Target H,Target_High,target_high_fit_results,0.6578490184165975,0.24166380000001617,0.08919023717749042,2.291907717124218,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,5,825076994061570816,2026-02-23T00:02:04.877570816,14,2026-02-23 00:01:56.877617,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,5,157.71769498103458,162.2085564061614,0.5757557867201207,41730.5217841021,221.57584948822057,0.004226639730871077,82.30872146765701,0.4370332337045771,8.336567516511e-06,Target L,Target_Low,target_low_fit_results,9.028007828949553,7.602581484412949,2.953074514030959,31.44706630881774,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,5,825076994061570816,2026-02-23T00:02:04.877570816,14,2026-02-23 00:01:56.877617,2,2,2.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,5,157.71769498103458,162.2085564061614,0.5757557867201207,41730.5217841021,221.57584948822057,0.004226639730871077,82.30872146765701,0.4370332337045771,8.336567516511e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.002873178679504213,0.0011060196000002008,-0.000193678009620335,0.009397428430300225,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,6,825077002061523712,2026-02-23T00:02:12.877523712,14,2026-02-23 00:01:56.877617,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,6,231.42629062692868,243.7906614475558,0.8660449952099285,41462.959566847014,335.71242781745167,0.007689124068850287,81.78098533894874,0.6621546899752498,1.5165925185109047e-05,Target H,Target_High,target_high_fit_results,0.8097458462881797,0.24166380000001617,0.10541544533936076,2.9366187980309064,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,6,825077002061523712,2026-02-23T00:02:12.877523712,14,2026-02-23 00:01:56.877617,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,6,231.42629062692868,243.7906614475558,0.8660449952099285,41462.959566847014,335.71242781745167,0.007689124068850287,81.78098533894874,0.6621546899752498,1.5165925185109047e-05,Target L,Target_Low,target_low_fit_results,8.999018996757261,8.325024179027098,0.9004582093093632,25.163150791959197,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,6,825077002061523712,2026-02-23T00:02:12.877523712,14,2026-02-23 00:01:56.877617,3,3,3.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,6,231.42629062692868,243.7906614475558,0.8660449952099285,41462.959566847014,335.71242781745167,0.007689124068850287,81.78098533894874,0.6621546899752498,1.5165925185109047e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0038752832731263937,0.0011060196000002008,-0.00029129982250397646,0.013988202764257718,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,7,825077010061476736,2026-02-23T00:02:20.877476736,14,2026-02-23 00:01:56.877617,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,7,310.2069123234178,323.90827364660055,1.1535408074316844,46248.64520051155,495.81283518361107,0.01139656369012744,91.220207496078,0.9779345861609686,2.2478429369087652e-05,Target H,Target_High,target_high_fit_results,0.9840652639525441,0.24166380000001617,0.0365415438300829,7.192252853152695,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,7,825077010061476736,2026-02-23T00:02:20.877476736,14,2026-02-23 00:01:56.877617,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,7,310.2069123234178,323.90827364660055,1.1535408074316844,46248.64520051155,495.81283518361107,0.01139656369012744,91.220207496078,0.9779345861609686,2.2478429369087652e-05,Target L,Target_Low,target_low_fit_results,9.504177247781584,8.42096633907797,3.4210139466595137,31.722115716496774,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,7,825077010061476736,2026-02-23T00:02:20.877476736,14,2026-02-23 00:01:56.877617,4,4,4.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,7,310.2069123234178,323.90827364660055,1.1535408074316844,46248.64520051155,495.81283518361107,0.01139656369012744,91.220207496078,0.9779345861609686,2.2478429369087652e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0047179352960039795,0.0011060196000002008,-0.00036016489807710883,0.015210668388875526,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,8,825077018061409536,2026-02-23T00:02:28.877409536,14,2026-02-23 00:01:56.877617,5,5,5.0,True,l2a_ion_grid_charge,1,5,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,8,740.5238840675374,369.2902208137776,1.4402524971321475,42566.45722272237,193387.34739136155,0.015011882042798656,83.95750931503426,381.43461023937186,2.960923479841944e-05,Target H,Target_High,target_high_fit_results,19.43475399570967,0.5067179482856101,0.1675976939881707,55.727758104584154,512
